Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Malta,MLT,..,0.699999988079071,0.400000005960464,0.400000005960464,0.400000005960464,0.200000002980232,0.200000002980232,0.300000011920929,0.5,0.400000005960464,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Mauritius,MUS,14.3000001907349,10.6000003814697,7.59999990463257,..,..,..,6.19999980926514,6.19999980926514,8.39999961853027,8.5,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Mexico,MEX,3.40000009536743,7.19999980926514,4.40000009536743,4,4.40000009536743,4,3.59999990463257,4.09999990463257,3.70000004768372,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Moldova,MDA,..,49.7999992370605,30.1000003814697,28.3999996185303,24.8999996185303,24.5,24.1000003814697,23.2000007629395,25.3999996185303,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Mongolia,MNG,..,46.5,..,39.2000007629395,33.2000007629395,32.2000007629395,32.5,34.2000007629395,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Montenegro,MNE,..,..,8.10000038146973,7.19999980926514,5.40000009536743,5,4.19999980926514,5,2.5,4.59999990463257,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Morocco,MAR,3.09999990463257,5.19999980926514,60,59.2000007629395,..,..,61.0999984741211,59.9000015258789,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Namibia,NAM,..,29.1000003814697,..,8.19999980926514,..,29.8999996185303,30.5,26.6000003814697,30.8999996185303,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Nepal,NPL,..,..,..,84.3000030517578,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Netherlands,NLD,3.40000009536743,2.09999990463257,1.70000004768372,1.60000002384186,1.5,1.60000002384186,1.5,1.5,1.10000002384186,1.20000004768372,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,New Zealand,NZL,7.80000019073486,5.90000009536743,5,4.80000019073486,4.40000009536743,4.40000009536743,4.59999990463257,4.5,4.19999980926514,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Nicaragua,NIC,..,..,8.39999961853027,6.19999980926514,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Nigeria,NGA,..,..,41.5,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Northern Mariana Islands,MNP,0,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Norway,NOR,3.90000009536743,2.20000004768372,1.20000004768372,1.10000002384186,1.20000004768372,1,0.800000011920929,0.800000011920929,0.899999976158142,1,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Oman,OMN,..,5.40000009536743,..,..,..,0.5,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Pakistan,PAK,72.1999969482422,72.9000015258789,72.4000015258789,75,15.6999998092651,16.2999992370605,17,..,16.8999996185303,74,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Palau,PLW,..,3.09999990463257,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Panama,PAN,..,1.70000004768372,3.40000009536743,3.90000009536743,8,7.69999980926514,7.09999990463257,8.5,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Paraguay,PRY,0.800000011920929,20.2999992370605,23.5,19.2000007629395,21.6000003814697,19.1000003814697,20.2000007629395,23,16.5,16.6000003814697,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Peru,PER,0.600000023841858,3.90000009536743,5.5,5.5,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Philippines,PHL,31.2999992370605,23.8999996185303,23.2000007629395,23.2000007629395,24,21.7999992370605,21.7000007629395,21,20.1,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Poland,POL,..,16.8999996185303,13.3999996185303,13.1999998092651,12.6000003814697,12.1999998092651,11.8000001907349,11.3000001907349,10.6000003814697,10,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Portugal,PRT,21.1000003814697,10.8000001907349,8,7.90000009536743,7.5,6.80000019073486,5.69999980926514,5.69999980926514,5.19999980926514,4.09999990463257,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Puerto Rico,PRI,0.300000011920929,0.200000002980232,0.400000005960464,0.5,0.200000002980232,0.200000002980232,0.200000002980232,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Qatar,QAT,..,..,0,0,0,..,0,0,0,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Romania,ROM,34.2999992370605,41.2999992370605,26.7000007629395,26,26.7000007629395,28.3999996185303,27.2000007629395,27.2000007629395,26.5,25.6000003814697,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Russian Federation,RUS,..,11.6999998092651,6.90000009536743,6.69999980926514,6.40000009536743,5.69999980926514,5.69999980926514,5.40000009536743,5.40000009536743,5.19999980926514,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Rwanda,RWA,..,..,..,..,..,..,..,84.4000015258789,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Samoa,WSM,..,..,..,..,..,..,8.5,3.5,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,San Marino,SMR,2.70000004768372,..,0.300000011920929,0.200000002980232,0.200000002980232,0.200000002980232,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Sao Tome and Principe,STP,..,22.7999992370605,..,..,..,..,..,23.7000007629395,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Saudi Arabia,SAU,..,2.29999995231628,0.400000005960464,0.100000001490116,0.200000002980232,..,0.200000002980232,0.200000002980232,0.200000002980232,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Senegal,SEN,..,..,..,..,..,..,49.0999984741211,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Serbia,SRB,..,..,19.5,26,23,20.8999996185303,19.3999996185303,18.8999996185303,19.7999992370605,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Seychelles,SYC,..,..,..,..,..,..,0.699999988079071,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Singapore,SGP,0.100000001490116,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Slovak Republic,SVK,..,4.30000019073486,2.29999995231628,2.20000004768372,2,1.79999995231628,1.39999997615814,1.70000004768372,1.70000004768372,1.70000004768372,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Slovenia,SVN,..,7.69999980926514,7.80000019073486,6.5,6.90000009536743,6.69999980926514,6.30000019073486,6.40000009536743,6.80000019073486,7.59999990463257,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,South Africa,ZAF,..,15.6999998092651,4.5,4.30000019073486,3.70000004768372,3.79999995231628,3.5,3.70000004768372,3.59999990463257,3.20000004768372,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Spain,ESP,9.80000019073486,4.69999980926514,2.90000009536743,2.5,2.40000009536743,2.40000009536743,2.40000009536743,2.40000009536743,2.20000004768372,2.20000004768372,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Sri Lanka,LKA,..,..,36.7999992370605,37.5,36.5999984741211,37.7999992370605,37.5999984741211,33.9000015258789,35.2999992370605,33.9000015258789,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,St. Lucia,LCA,..,14.3000001907349,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,St. Vincent and the Grenadines,VCT,..,..,..,8.39999961853027,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Sudan,SDN,..,..,..,..,..,..,60.7000007629395,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Suriname,SUR,2.20000004768372,..,..,..,..,..,..,..,1.70000004768372,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Swaziland,SWZ,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Sweden,SWE,1.79999995231628,1.20000004768372,0.899999976158142,0.800000011920929,0.899999976158142,0.899999976158142,0.800000011920929,0.899999976158142,0.899999976158142,0.800000011920929,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Switzerland,CHE,3.5,3.5,2.5,2.20000004768372,2.09999990463257,2.29999995231628,2.59999990463257,2.70000004768372,2.5,2.40000009536743,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Syrian Arab Republic,SYR,..,61.7000007629395,26.2999992370605,24.8999996185303,19.5,22.2000007629395,12.3000001907349,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Tajikistan,TJK,..,..,..,..,68.5,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Tanzania,TZA,..,..,..,..,..,..,..,..,..,70,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Thailand,THA,64.5,47.2999992370605,40,40.2999992370605,36.5,36,39.2000007629395,37.7999992370605,39.2999992370605,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Timor-Leste,TMP,..,..,88.0999984741211,..,..,50.2000007629395,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Trinidad and Tobago,TTO,6.30000019073486,2.90000009536743,1.79999995231628,1.79999995231628,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Turkey,TUR,75.8000030517578,60.5,41.2999992370605,40.5999984741211,36.7000007629395,38.2999992370605,38.2999992370605,36.0999984741211,34.5999984741211,31.7000007629395,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Uganda,UGA,..,..,..,..,77.5,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Ukraine,UKR,..,..,..,..,19.2000007629395,..,19.7000007629395,19.1000003814697,19.2999992370605,13,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,United Arab Emirates,ARE,..,0.100000001490116,..,0.200000002980232,0.100000001490116,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,United Kingdom,GBR,1.10000002384186,0.699999988079071,0.699999988079071,0.699999988079071,0.5,0.5,0.600000023841858,0.600000023841858,0.5,0.600000023841858,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,United States,USA,1.29999995231628,1.39999997615814,0.699999988079071,0.800000011920929,0.800000011920929,0.800000011920929,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Uruguay,URY,..,1.10000002384186,4.80000019073486,..,4.59999990463257,5.19999980926514,5.30000019073486,..,4.40000009536743,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Vanuatu,VUT,..,..,..,..,62.2999992370605,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,"Venezuela, RB",VEN,2.20000004768372,1.60000002384186,1.79999995231628,1.89999997615814,1.79999995231628,1.79999995231628,1.60000002384186,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Vietnam,VNM,..,66.3000030517578,..,..,..,..,..,49.5,48.7999992370605,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,West Bank and Gaza,WBG,..,34.5999984741211,36,27.5,20.5,21.3999996185303,22.2000007629395,23.7000007629395,20.8999996185303,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,28,..,..,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Zambia,ZMB,56,79.5999984741211,..,..,..,..,..,53.4000015258789,..,..,..,..
"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,71.5999984741211,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Albania,ALB,..,..,..,..,27.1000003814697,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Algeria,DZA,..,..,..,..,..,..,32.2000007629395,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,American Samoa,ASM,43,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Andorra,ADO,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Antigua and Barbuda,ATG,..,..,26.1000003814697,26.1000003814697,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Argentina,ARG,39.4000015258789,31.1000003814697,33.9000015258789,33.5999984741211,33.0999984741211,34.2000007629395,35.0999984741211,33.4000015258789,34.2000007629395,35.0999984741211,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Armenia,ARM,..,..,21.3999996185303,30.3999996185303,27.2000007629395,27,26.1000003814697,27.1000003814697,26.5,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Aruba,ABW,..,26.7000007629395,32.9000015258789,..,..,24.3999996185303,24.3999996185303,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Australia,AUS,33.9000015258789,31.2999992370605,32,32.7999992370605,32,32,29.5,29.2000007629395,31.3999996185303,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Austria,AUT,48.5999984741211,42.7999992370605,39.7999992370605,38.5999984741211,37.2999992370605,37.0999984741211,38.2999992370605,38.4000015258789,37.7999992370605,37.9000015258789,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Azerbaijan,AZE,..,13.8999996185303,16.6000003814697,18.2000007629395,19.3999996185303,20.8999996185303,21.5,21.8999996185303,22.2000007629395,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,"Bahamas, The",BHS,..,..,29.3999996185303,27.2999992370605,27.8999996185303,..,21.7000007629395,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Bahrain,BHR,..,..,..,..,..,42.0999984741211,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Bangladesh,BGD,..,11,..,..,..,19.6000003814697,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Barbados,BRB,28.7999992370605,29.2999992370605,..,..,..,29.7999992370605,30.2999992370605,28.2000007629395,27.2999992370605,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Belarus,BLR,..,..,..,..,43.2999992370605,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Belgium,BEL,39.5,36.4000015258789,35.2000007629395,36.4000015258789,34.9000015258789,34.5999984741211,34.7000007629395,32.9000015258789,33.0999984741211,33,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Benin,BEN,..,..,..,..,..,14,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Bermuda,BMU,..,25.2999992370605,..,..,23.5,22.6000003814697,17.2000007629395,16.5,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Bhutan,BTN,..,..,..,..,4,6.80000019073486,9.80000019073486,10.1999998092651,11.6000003814697,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Bolivia,BOL,34.5999984741211,26.7999992370605,28.1000003814697,26.2999992370605,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Botswana,BWA,..,26.2999992370605,..,..,..,23.6000003814697,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Brazil,BRA,28.1000003814697,26.7000007629395,28.3999996185303,29.2999992370605,28.7999992370605,..,29,30.1000003814697,30.3999996185303,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,24.2999992370605,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Bulgaria,BGR,..,37.9000015258789,42.0999984741211,43.7000007629395,43,41.0999984741211,38.4000015258789,37.2000007629395,36.2000007629395,36.5,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Burkina Faso,BFA,..,..,9.69999980926514,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Cambodia,KHM,..,7.09999990463257,..,8.10000038146973,..,17,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Canada,CAN,34.5999984741211,32.5999984741211,31,31.1000003814697,30,30,29.7999992370605,30.2000007629395,30.2000007629395,30,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Cayman Islands,CYM,..,..,33.5999984741211,32.7999992370605,32.2000007629395,26.2000007629395,25.7999992370605,26.2999992370605,29,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Chile,CHL,30.2999992370605,28.8999996185303,..,..,..,32.0999984741211,31.7000007629395,33.0999984741211,32.7000007629395,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,China,CHN,..,..,47,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Colombia,COL,34.7000007629395,30.2000007629395,23,22.7000007629395,22.3999996185303,22.6000003814697,23.7000007629395,23.7999992370605,22.8999996185303,23.5,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,"Congo, Dem. Rep.",ZAR,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Costa Rica,CRI,26.5,24.8999996185303,27.5,26.6000003814697,24.8999996185303,24.1000003814697,24.8999996185303,24.3999996185303,23.7000007629395,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Croatia,HRV,..,36.2999992370605,41.2000007629395,41.9000015258789,40.4000015258789,38.7000007629395,38.2000007629395,37.9000015258789,38.7999992370605,37.0999984741211,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Cuba,CUB,..,21.8999996185303,21.5,21.8999996185303,21.1000003814697,20.3999996185303,20.2000007629395,22.6000003814697,20.7999992370605,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Cyprus,CYP,31.2999992370605,32.2000007629395,33.2000007629395,34.2999992370605,33.0999984741211,30.7000007629395,32.7999992370605,31.2999992370605,27.1000003814697,25.7000007629395,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Czech Republic,CZE,54.0999984741211,50.2000007629395,50.5999984741211,51.2000007629395,49.7999992370605,49.4000015258789,49.7000007629395,49.7000007629395,49.0999984741211,49.5,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Denmark,DNK,36.7000007629395,35.5,33.2999992370605,32.9000015258789,29.7000007629395,29.2999992370605,29.7000007629395,29.2000007629395,29.1000003814697,28.5,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Dominican Republic,DOM,..,26.3999996185303,26.2000007629395,26.2000007629395,26.2000007629395,20.8999996185303,22.2999992370605,22.5,21.1000003814697,21.7999992370605,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Ecuador,ECU,30,23.3999996185303,23,23.6000003814697,23.6000003814697,23.2999992370605,21.6000003814697,22.1000003814697,25.6000003814697,..,..,..
